timestamp_utc,t_rel_sec,ecg_mV,event
2025-10-15T05:14:48.936682+00:00,0.000000,0.000000,
2025-10-15T05:14:48.941683+00:00,0.005000,0.000000,
2025-10-15T05:14:48.946682+00:00,0.010000,-0.001140,
2025-10-15T05:14:48.951683+00:00,0.015000,0.000380,
2025-10-15T05:14:48.956682+00:00,0.020000,0.014440,
2025-10-15T05:14:48.961683+00:00,0.025000,-0.072960,
2025-10-15T05:14:48.966682+00:00,0.030000,0.010260,
2025-10-15T05:14:48.971683+00:00,0.035000,0.402420,
2025-10-15T05:14:48.976682+00:00,0.040000,-0.562020,
2025-10-15T05:14:48.981683+00:00,0.045000,-1.268060,
2025-10-15T05:14:48.986682+00:00,0.050000,2.101020,
2025-10-15T05:14:48.991683+00:00,0.055000,3.505880,
2025-10-15T05:14:48.996682+00:00,0.060000,-4.251060,
2025-10-15T05:14:49.001683+00:00,0.065000,-11.939600,
2025-10-15T05:14:49.006682+00:00,0.070000,-3.335640,
2025-10-15T05:14:49.011683+00:00,0.075000,20.922040,
2025-10-15T05:14:49.016682+00:00,0.080000,40.270880,
2025-10-15T05:14:49.021683+00:00,0.085000,39.148360,
2025-10-15T05:14:49.026682+00:00,0.090000,25.357400,
2025-10-15T05:14:49.031682+00:00,0.095000,17.281640,
2025-10-15T05:14:49.036682+00:00,0.100000,18.946040,
2025-10-15T05:14:49.041682+00:00,0.105000,20.716080,
2025-10-15T05:14:49.046682+00:00,0.110000,19.668040,
2025-10-15T05:14:49.051682+00:00,0.115000,19.097280,
2025-10-15T05:14:49.056682+00:00,0.120000,19.007220,
2025-10-15T05:14:49.061682+00:00,0.125000,18.738560,
2025-10-15T05:14:49.066683+00:00,0.130000,18.494220,
2025-10-15T05:14:49.071682+00:00,0.135000,18.248360,
2025-10-15T05:14:49.076683+00:00,0.140000,17.991860,
2025-10-15T05:14:49.081682+00:00,0.145000,17.733840,
2025-10-15T05:14:49.086683+00:00,0.150000,17.470880,
2025-10-15T05:14:49.091682+00:00,0.155000,17.211720,
2025-10-15T05:14:49.096683+00:00,0.160000,16.958260,
2025-10-15T05:14:49.101682+00:00,0.165000,16.705940,
2025-10-15T05:14:49.106683+00:00,0.170000,16.447160,
2025-10-15T05:14:49.111682+00:00,0.175000,16.187240,
2025-10-15T05:14:49.116683+00:00,0.180000,15.932640,
2025-10-15T05:14:49.121682+00:00,0.185000,15.685640,
2025-10-15T05:14:49.126683+00:00,0.190000,15.441680,
2025-10-15T05:14:49.131682+00:00,0.195000,15.193920,
2025-10-15T05:14:49.136683+00:00,0.200000,14.948060,
2025-10-15T05:14:49.141682+00:00,0.205000,14.704100,
2025-10-15T05:14:49.146683+00:00,0.210000,14.463940,
2025-10-15T05:14:49.151682+00:00,0.215000,14.227580,
2025-10-15T05:14:49.156682+00:00,0.220000,13.998060,
2025-10-15T05:14:49.161682+00:00,0.225000,13.775760,
2025-10-15T05:14:49.166682+00:00,0.230000,13.558780,
2025-10-15T05:14:49.171682+00:00,0.235000,13.341800,
2025-10-15T05:14:49.176682+00:00,0.240000,13.127100,
2025-10-15T05:14:49.181682+00:00,0.245000,12.904420,
2025-10-15T05:14:49.186682+00:00,0.250000,12.676040,
2025-10-15T05:14:49.191683+00:00,0.255000,12.456400,
2025-10-15T05:14:49.196682+00:00,0.260000,12.227260,
2025-10-15T05:14:49.201683+00:00,0.265000,11.972280,
2025-10-15T05:14:49.206682+00:00,0.270000,11.749980,
2025-10-15T05:14:49.211683+00:00,0.275000,11.579740,
2025-10-15T05:14:49.216682+00:00,0.280000,11.285240,
2025-10-15T05:14:49.221683+00:00,0.285000,10.606940,
2025-10-15T05:14:49.226682+00:00,0.290000,9.493160,
2025-10-15T05:14:49.231683+00:00,0.295000,8.187100,
2025-10-15T05:14:49.236682+00:00,0.300000,7.006440,
2025-10-15T05:14:49.241683+00:00,0.305000,6.082280,
2025-10-15T05:14:49.246682+00:00,0.310000,5.384220,
2025-10-15T05:14:49.251683+00:00,0.315000,4.876540,
2025-10-15T05:14:49.256682+00:00,0.320000,4.549360,
2025-10-15T05:14:49.261683+00:00,0.325000,4.341120,
2025-10-15T05:14:49.266682+00:00,0.330000,4.181520,
2025-10-15T05:14:49.271683+00:00,0.335000,4.047760,
2025-10-15T05:14:49.276682+00:00,0.340000,3.932240,
2025-10-15T05:14:49.281682+00:00,0.345000,3.824700,
2025-10-15T05:14:49.286682+00:00,0.350000,3.716780,
2025-10-15T05:14:49.291682+00:00,0.355000,3.613800,
2025-10-15T05:14:49.296682+00:00,0.360000,3.520700,
2025-10-15T05:14:49.301682+00:00,0.365000,3.432160,
2025-10-15T05:14:49.306682+00:00,0.370000,3.342860,
2025-10-15T05:14:49.311682+00:00,0.375000,3.254320,
2025-10-15T05:14:49.316683+00:00,0.380000,3.169200,
2025-10-15T05:14:49.321682+00:00,0.385000,3.087120,
2025-10-15T05:14:49.326683+00:00,0.390000,3.002760,
2025-10-15T05:14:49.331682+00:00,0.395000,2.913080,
2025-10-15T05:14:49.336683+00:00,0.400000,2.822260,
2025-10-15T05:14:49.341682+00:00,0.405000,2.739800,
2025-10-15T05:14:49.346683+00:00,0.410000,2.667600,
2025-10-15T05:14:49.351682+00:00,0.415000,2.601100,
2025-10-15T05:14:49.356683+00:00,0.420000,2.534980,
2025-10-15T05:14:49.361682+00:00,0.425000,2.468480,
2025-10-15T05:14:49.366683+00:00,0.430000,2.405020,
2025-10-15T05:14:49.371682+00:00,0.435000,2.354860,
2025-10-15T05:14:49.376683+00:00,0.440000,2.316860,
2025-10-15T05:14:49.381682+00:00,0.445000,2.275060,
2025-10-15T05:14:49.386683+00:00,0.450000,2.225280,
2025-10-15T05:14:49.391682+00:00,0.455000,2.181960,
