timestamp_utc,t_rel_sec,ecg_mV,event
2025-10-16T06:15:32.182521+00:00,0.000000,0.000000,
2025-10-16T06:15:32.187521+00:00,0.005000,-0.000380,
2025-10-16T06:15:32.192521+00:00,0.010000,-0.000380,
2025-10-16T06:15:32.197521+00:00,0.015000,-0.001140,
2025-10-16T06:15:32.202521+00:00,0.020000,-0.020520,
2025-10-16T06:15:32.207521+00:00,0.025000,0.021280,
2025-10-16T06:15:32.212521+00:00,0.030000,0.084740,
2025-10-16T06:15:32.217521+00:00,0.035000,-0.280440,
2025-10-16T06:15:32.222521+00:00,0.040000,-0.210140,
2025-10-16T06:15:32.227521+00:00,0.045000,1.246780,
2025-10-16T06:15:32.232521+00:00,0.050000,0.885400,
2025-10-16T06:15:32.237521+00:00,0.055000,-2.841640,
2025-10-16T06:15:32.242521+00:00,0.060000,-2.653540,
2025-10-16T06:15:32.247521+00:00,0.065000,8.803080,
2025-10-16T06:15:32.252521+00:00,0.070000,26.375420,
2025-10-16T06:15:32.257521+00:00,0.075000,35.876180,
2025-10-16T06:15:32.262521+00:00,0.080000,30.911100,
2025-10-16T06:15:32.267521+00:00,0.085000,20.087180,
2025-10-16T06:15:32.272521+00:00,0.090000,14.702580,
2025-10-16T06:15:32.277521+00:00,0.095000,15.123240,
2025-10-16T06:15:32.282521+00:00,0.100000,14.824560,
2025-10-16T06:15:32.287521+00:00,0.105000,12.494780,
2025-10-16T06:15:32.292521+00:00,0.110000,10.698140,
2025-10-16T06:15:32.297521+00:00,0.115000,9.507980,
2025-10-16T06:15:32.302521+00:00,0.120000,8.246380,
2025-10-16T06:15:32.307521+00:00,0.125000,7.227600,
2025-10-16T06:15:32.312521+00:00,0.130000,6.712320,
2025-10-16T06:15:32.317521+00:00,0.135000,6.467220,
2025-10-16T06:15:32.322521+00:00,0.140000,6.080380,
2025-10-16T06:15:32.327521+00:00,0.145000,5.602720,
2025-10-16T06:15:32.332521+00:00,0.150000,5.337480,
2025-10-16T06:15:32.337521+00:00,0.155000,5.243620,
2025-10-16T06:15:32.342521+00:00,0.160000,5.122020,
2025-10-16T06:15:32.347521+00:00,0.165000,4.972300,
2025-10-16T06:15:32.352521+00:00,0.170000,4.860200,
2025-10-16T06:15:32.357521+00:00,0.175000,4.763300,
2025-10-16T06:15:32.362521+00:00,0.180000,4.658800,
2025-10-16T06:15:32.367521+00:00,0.185000,4.553160,
2025-10-16T06:15:32.372521+00:00,0.190000,4.453600,
2025-10-16T06:15:32.377521+00:00,0.195000,4.360500,
2025-10-16T06:15:32.382521+00:00,0.200000,4.271580,
2025-10-16T06:15:32.387521+00:00,0.205000,4.187600,
2025-10-16T06:15:32.392521+00:00,0.210000,4.107800,
2025-10-16T06:15:32.397521+00:00,0.215000,4.034080,
2025-10-16T06:15:32.402521+00:00,0.220000,3.961500,
2025-10-16T06:15:32.407521+00:00,0.225000,3.888540,
2025-10-16T06:15:32.412521+00:00,0.230000,3.820520,
2025-10-16T06:15:32.417521+00:00,0.235000,3.760480,
2025-10-16T06:15:32.422521+00:00,0.240000,3.697020,
2025-10-16T06:15:32.427521+00:00,0.245000,3.631660,
2025-10-16T06:15:32.432521+00:00,0.250000,3.567060,
2025-10-16T06:15:32.437521+00:00,0.255000,3.505500,
2025-10-16T06:15:32.442521+00:00,0.260000,3.450780,
2025-10-16T06:15:32.447521+00:00,0.265000,3.391880,
2025-10-16T06:15:32.452521+00:00,0.270000,3.327280,
2025-10-16T06:15:32.457521+00:00,0.275000,3.266480,
2025-10-16T06:15:32.462521+00:00,0.280000,3.215940,
2025-10-16T06:15:32.467521+00:00,0.285000,3.168820,
2025-10-16T06:15:32.472521+00:00,0.290000,3.120180,
2025-10-16T06:15:32.477521+00:00,0.295000,3.066220,
2025-10-16T06:15:32.482521+00:00,0.300000,3.006560,
2025-10-16T06:15:32.487521+00:00,0.305000,2.951840,
2025-10-16T06:15:32.492521+00:00,0.310000,2.908900,
2025-10-16T06:15:32.497521+00:00,0.315000,2.867100,
2025-10-16T06:15:32.502521+00:00,0.320000,2.820740,
2025-10-16T06:15:32.507521+00:00,0.325000,2.777800,
2025-10-16T06:15:32.512521+00:00,0.330000,2.739040,
2025-10-16T06:15:32.517521+00:00,0.335000,2.697620,
