timestamp_utc,t_rel_sec,ecg_mV,event
2025-10-24T08:07:05.828025+00:00,0.000000,0.000000,
2025-10-24T08:07:05.833025+00:00,0.005000,0.000000,
2025-10-24T08:07:05.838025+00:00,0.010000,-0.001140,
2025-10-24T08:07:05.843025+00:00,0.015000,0.000380,
2025-10-24T08:07:05.848025+00:00,0.020000,0.014820,
2025-10-24T08:07:05.853025+00:00,0.025000,-0.072580,
2025-10-24T08:07:05.858025+00:00,0.030000,0.005700,
2025-10-24T08:07:05.863025+00:00,0.035000,0.400900,
2025-10-24T08:07:05.868025+00:00,0.040000,-0.533140,
2025-10-24T08:07:05.873025+00:00,0.045000,-1.295420,
2025-10-24T08:07:05.878025+00:00,0.050000,1.950920,
2025-10-24T08:07:05.883025+00:00,0.055000,3.657120,
2025-10-24T08:07:05.888025+00:00,0.060000,-3.626340,
2025-10-24T08:07:05.893025+00:00,0.065000,-12.051320,
2025-10-24T08:07:05.898025+00:00,0.070000,-4.957860,
2025-10-24T08:07:05.903025+00:00,0.075000,20.688340,
2025-10-24T08:07:05.908025+00:00,0.080000,47.032980,
2025-10-24T08:07:05.913025+00:00,0.085000,48.611120,
2025-10-24T08:07:05.918025+00:00,0.090000,46.225860,
2025-10-24T08:07:05.923025+00:00,0.095000,34.121720,
2025-10-24T08:07:05.928025+00:00,0.100000,26.418740,
2025-10-24T08:07:05.933025+00:00,0.105000,19.362520,
2025-10-24T08:07:05.938025+00:00,0.110000,12.475020,
2025-10-24T08:07:05.943025+00:00,0.115000,8.034340,
2025-10-24T08:07:05.948025+00:00,0.120000,4.971160,
2025-10-24T08:07:05.953025+00:00,0.125000,2.421740,
2025-10-24T08:07:05.958025+00:00,0.130000,0.552140,
2025-10-24T08:07:05.963025+00:00,0.135000,-0.790400,
2025-10-24T08:07:05.968025+00:00,0.140000,-1.780300,
2025-10-24T08:07:05.973025+00:00,0.145000,-2.502680,
2025-10-24T08:07:05.978025+00:00,0.150000,-3.021000,
2025-10-24T08:07:05.983025+00:00,0.155000,-3.388080,
2025-10-24T08:07:05.988025+00:00,0.160000,-3.649140,
2025-10-24T08:07:05.993025+00:00,0.165000,-3.829640,
2025-10-24T08:07:05.998025+00:00,0.170000,-3.950480,
2025-10-24T08:07:06.003025+00:00,0.175000,-4.028000,
2025-10-24T08:07:06.008025+00:00,0.180000,-4.073220,
2025-10-24T08:07:06.013025+00:00,0.185000,-4.088800,
2025-10-24T08:07:06.018025+00:00,0.190000,-4.080060,
2025-10-24T08:07:06.023025+00:00,0.195000,-4.048520,
2025-10-24T08:07:06.028025+00:00,0.200000,-4.001020,
2025-10-24T08:07:06.033025+00:00,0.205000,-3.939840,
2025-10-24T08:07:06.038025+00:00,0.210000,-3.870300,
2025-10-24T08:07:06.043025+00:00,0.215000,-3.794680,
2025-10-24T08:07:06.048025+00:00,0.220000,-3.714120,
2025-10-24T08:07:06.053025+00:00,0.225000,-3.631280,
2025-10-24T08:07:06.058025+00:00,0.230000,-3.549960,
2025-10-24T08:07:06.063025+00:00,0.235000,-3.470920,
2025-10-24T08:07:06.068025+00:00,0.240000,-3.393780,
2025-10-24T08:07:06.073025+00:00,0.245000,-3.317020,
2025-10-24T08:07:06.078025+00:00,0.250000,-3.239880,
2025-10-24T08:07:06.083025+00:00,0.255000,-3.168060,
2025-10-24T08:07:06.088025+00:00,0.260000,-3.099280,
2025-10-24T08:07:06.093025+00:00,0.265000,-3.035060,
2025-10-24T08:07:06.098025+00:00,0.270000,-2.971600,
2025-10-24T08:07:06.103025+00:00,0.275000,-2.912320,
2025-10-24T08:07:06.108025+00:00,0.280000,-2.853800,
2025-10-24T08:07:06.113025+00:00,0.285000,-2.796420,
2025-10-24T08:07:06.118025+00:00,0.290000,-2.739800,
2025-10-24T08:07:06.123025+00:00,0.295000,-2.685080,
2025-10-24T08:07:06.128025+00:00,0.300000,-2.632640,
2025-10-24T08:07:06.133025+00:00,0.305000,-2.583240,
2025-10-24T08:07:06.138025+00:00,0.310000,-2.536120,
2025-10-24T08:07:06.143025+00:00,0.315000,-2.490520,
2025-10-24T08:07:06.148025+00:00,0.320000,-2.444540,
2025-10-24T08:07:06.153025+00:00,0.325000,-2.398180,
2025-10-24T08:07:06.158025+00:00,0.330000,-2.352580,
2025-10-24T08:07:06.163025+00:00,0.335000,-2.307360,
2025-10-24T08:07:06.168025+00:00,0.340000,-2.263660,
2025-10-24T08:07:06.173025+00:00,0.345000,-2.222620,
2025-10-24T08:07:06.178025+00:00,0.350000,-2.181580,
2025-10-24T08:07:06.183025+00:00,0.355000,-2.142060,
2025-10-24T08:07:06.188025+00:00,0.360000,-2.103300,
2025-10-24T08:07:06.193025+00:00,0.365000,-2.069860,
2025-10-24T08:07:06.198025+00:00,0.370000,-2.034520,
2025-10-24T08:07:06.203025+00:00,0.375000,-1.999940,
2025-10-24T08:07:06.208025+00:00,0.380000,-1.963460,
2025-10-24T08:07:06.213025+00:00,0.385000,-1.928880,
2025-10-24T08:07:06.218025+00:00,0.390000,-1.894300,
2025-10-24T08:07:06.223025+00:00,0.395000,-1.863140,
2025-10-24T08:07:06.228025+00:00,0.400000,-1.829700,
2025-10-24T08:07:06.233025+00:00,0.405000,-1.798920,
2025-10-24T08:07:06.238025+00:00,0.410000,-1.768520,
2025-10-24T08:07:06.243025+00:00,0.415000,-1.738880,
2025-10-24T08:07:06.248025+00:00,0.420000,-1.706580,
2025-10-24T08:07:06.253025+00:00,0.425000,-1.673520,
2025-10-24T08:07:06.258025+00:00,0.430000,-1.644640,
2025-10-24T08:07:06.263025+00:00,0.435000,-1.617280,
2025-10-24T08:07:06.268025+00:00,0.440000,-1.591440,
2025-10-24T08:07:06.273025+00:00,0.445000,-1.562940,
2025-10-24T08:07:06.278025+00:00,0.450000,-1.533680,
2025-10-24T08:07:06.283025+00:00,0.455000,-1.505180,
2025-10-24T08:07:06.288025+00:00,0.460000,-1.480860,
2025-10-24T08:07:06.293025+00:00,0.465000,-1.456540,
2025-10-24T08:07:06.298025+00:00,0.470000,-1.431080,
2025-10-24T08:07:06.303025+00:00,0.475000,-1.403340,
2025-10-24T08:07:06.308025+00:00,0.480000,-1.377120,
2025-10-24T08:07:06.313025+00:00,0.485000,-1.350900,
2025-10-24T08:07:06.318025+00:00,0.490000,-1.327720,
2025-10-24T08:07:06.323025+00:00,0.495000,-1.305300,
2025-10-24T08:07:06.328025+00:00,0.500000,-1.282120,
2025-10-24T08:07:06.333025+00:00,0.505000,-1.257800,
2025-10-24T08:07:06.338025+00:00,0.510000,-1.235760,
2025-10-24T08:07:06.343025+00:00,0.515000,-1.215620,
2025-10-24T08:07:06.348025+00:00,0.520000,-1.195100,
2025-10-24T08:07:06.353025+00:00,0.525000,-1.176100,
2025-10-24T08:07:06.358025+00:00,0.530000,-1.158240,
2025-10-24T08:07:06.363025+00:00,0.535000,-1.139240,
2025-10-24T08:07:06.368025+00:00,0.540000,-1.120240,
2025-10-24T08:07:06.373025+00:00,0.545000,-1.100480,
2025-10-24T08:07:06.378025+00:00,0.550000,-1.080340,
2025-10-24T08:07:06.383025+00:00,0.555000,-1.058680,
2025-10-24T08:07:06.388025+00:00,0.560000,-1.040440,
2025-10-24T08:07:06.393025+00:00,0.565000,-1.024100,
2025-10-24T08:07:06.398025+00:00,0.570000,-1.007760,
2025-10-24T08:07:06.403025+00:00,0.575000,-0.990280,
2025-10-24T08:07:06.408025+00:00,0.580000,-0.974700,
2025-10-24T08:07:06.413025+00:00,0.585000,-0.959120,
2025-10-24T08:07:06.418025+00:00,0.590000,-0.943540,
2025-10-24T08:07:06.423025+00:00,0.595000,-0.926440,
2025-10-24T08:07:06.428025+00:00,0.600000,-0.908200,
2025-10-24T08:07:06.433025+00:00,0.605000,-0.891860,
2025-10-24T08:07:06.438025+00:00,0.610000,-0.877800,
2025-10-24T08:07:06.443025+00:00,0.615000,-0.862600,
