timestamp_utc,t_rel_sec,ecg_mV,event
2025-10-15T08:10:35.852891+00:00,0.000000,0.000000,
2025-10-15T08:10:35.857891+00:00,0.005000,0.000000,
2025-10-15T08:10:35.862891+00:00,0.010000,-0.001140,
2025-10-15T08:10:35.867891+00:00,0.015000,-0.001900,
2025-10-15T08:10:35.872891+00:00,0.020000,0.017860,
2025-10-15T08:10:35.877891+00:00,0.025000,-0.028120,
2025-10-15T08:10:35.882891+00:00,0.030000,-0.096900,
2025-10-15T08:10:35.887891+00:00,0.035000,0.285760,
2025-10-15T08:10:35.892891+00:00,0.040000,0.224580,
2025-10-15T08:10:35.897891+00:00,0.045000,-1.283640,
2025-10-15T08:10:35.902891+00:00,0.050000,-1.074640,
2025-10-15T08:10:35.907891+00:00,0.055000,2.598440,
2025-10-15T08:10:35.912891+00:00,0.060000,2.814660,
2025-10-15T08:10:35.917891+00:00,0.065000,-8.686040,
2025-10-15T08:10:35.922891+00:00,0.070000,-29.537020,
2025-10-15T08:10:35.927891+00:00,0.075000,-47.334700,
2025-10-15T08:10:35.932891+00:00,0.080000,-48.146000,
2025-10-15T08:10:35.937891+00:00,0.085000,-47.395500,
2025-10-15T08:10:35.942891+00:00,0.090000,-41.532100,
2025-10-15T08:10:35.947891+00:00,0.095000,-37.944520,
2025-10-15T08:10:35.952891+00:00,0.100000,-35.719240,
2025-10-15T08:10:35.957891+00:00,0.105000,-34.520720,
2025-10-15T08:10:35.962891+00:00,0.110000,-34.492600,
2025-10-15T08:10:35.967891+00:00,0.115000,-34.200000,
2025-10-15T08:10:35.972891+00:00,0.120000,-33.401240,
2025-10-15T08:10:35.977891+00:00,0.125000,-32.814140,
2025-10-15T08:10:35.982891+00:00,0.130000,-32.373340,
2025-10-15T08:10:35.987891+00:00,0.135000,-31.866800,
2025-10-15T08:10:35.992891+00:00,0.140000,-31.358740,
2025-10-15T08:10:35.997891+00:00,0.145000,-30.873100,
2025-10-15T08:10:36.002891+00:00,0.150000,-30.394300,
2025-10-15T08:10:36.007891+00:00,0.155000,-29.921580,
2025-10-15T08:10:36.012891+00:00,0.160000,-29.455320,
2025-10-15T08:10:36.017891+00:00,0.165000,-28.996660,
2025-10-15T08:10:36.022891+00:00,0.170000,-28.544840,
2025-10-15T08:10:36.027891+00:00,0.175000,-28.099860,
2025-10-15T08:10:36.032891+00:00,0.180000,-27.662860,
2025-10-15T08:10:36.037891+00:00,0.185000,-27.232320,
2025-10-15T08:10:36.042891+00:00,0.190000,-26.808620,
2025-10-15T08:10:36.047891+00:00,0.195000,-26.392140,
2025-10-15T08:10:36.052891+00:00,0.200000,-25.982120,
2025-10-15T08:10:36.057891+00:00,0.205000,-25.578180,
2025-10-15T08:10:36.062891+00:00,0.210000,-25.179940,
2025-10-15T08:10:36.067891+00:00,0.215000,-24.786260,
2025-10-15T08:10:36.072891+00:00,0.220000,-24.400940,
2025-10-15T08:10:36.077891+00:00,0.225000,-24.022080,
2025-10-15T08:10:36.082891+00:00,0.230000,-23.649680,
2025-10-15T08:10:36.087891+00:00,0.235000,-23.280320,
2025-10-15T08:10:36.092891+00:00,0.240000,-22.915520,
2025-10-15T08:10:36.097891+00:00,0.245000,-22.557940,
2025-10-15T08:10:36.102891+00:00,0.250000,-22.208340,
2025-10-15T08:10:36.107891+00:00,0.255000,-21.864820,
2025-10-15T08:10:36.112891+00:00,0.260000,-21.523960,
