timestamp_utc,t_rel_sec,ecg_mV,event
2025-10-14T02:35:25.796559+00:00,0.000000,0.000000,
2025-10-14T02:35:25.801559+00:00,0.005000,0.000000,
2025-10-14T02:35:25.806559+00:00,0.010000,-0.001140,
2025-10-14T02:35:25.811559+00:00,0.015000,0.000000,
2025-10-14T02:35:25.816559+00:00,0.020000,0.015960,
2025-10-14T02:35:25.821559+00:00,0.025000,-0.072200,
2025-10-14T02:35:25.826559+00:00,0.030000,-0.000760,
2025-10-14T02:35:25.831559+00:00,0.035000,0.415340,
2025-10-14T02:35:25.836559+00:00,0.040000,-0.508820,
2025-10-14T02:35:25.841559+00:00,0.045000,-1.372940,
2025-10-14T02:35:25.846559+00:00,0.050000,1.896200,
2025-10-14T02:35:25.851559+00:00,0.055000,3.883980,
2025-10-14T02:35:25.856559+00:00,0.060000,-3.502460,
2025-10-14T02:35:25.861559+00:00,0.065000,-12.688960,
2025-10-14T02:35:25.866559+00:00,0.070000,-5.996020,
2025-10-14T02:35:25.871559+00:00,0.075000,20.239940,
2025-10-14T02:35:25.876559+00:00,0.080000,46.754440,
2025-10-14T02:35:25.881559+00:00,0.085000,48.645320,
2025-10-14T02:35:25.886559+00:00,0.090000,41.295740,
2025-10-14T02:35:25.891559+00:00,0.095000,29.737280,
2025-10-14T02:35:25.896559+00:00,0.100000,27.671980,
2025-10-14T02:35:25.901559+00:00,0.105000,28.408800,
2025-10-14T02:35:25.906559+00:00,0.110000,27.329980,
2025-10-14T02:35:25.911559+00:00,0.115000,25.914480,
2025-10-14T02:35:25.916559+00:00,0.120000,24.668840,
2025-10-14T02:35:25.921559+00:00,0.125000,23.865520,
2025-10-14T02:35:25.926559+00:00,0.130000,23.867800,
2025-10-14T02:35:25.931559+00:00,0.135000,23.766720,
2025-10-14T02:35:25.936559+00:00,0.140000,22.715640,
2025-10-14T02:35:25.941559+00:00,0.145000,20.981700,
2025-10-14T02:35:25.946559+00:00,0.150000,19.373160,
2025-10-14T02:35:25.951559+00:00,0.155000,18.174260,
2025-10-14T02:35:25.956559+00:00,0.160000,16.232840,
2025-10-14T02:35:25.961559+00:00,0.165000,12.792320,
2025-10-14T02:35:25.966559+00:00,0.170000,9.481760,
2025-10-14T02:35:25.971559+00:00,0.175000,9.275040,
2025-10-14T02:35:25.976559+00:00,0.180000,13.034760,
2025-10-14T02:35:25.981559+00:00,0.185000,17.257320,
2025-10-14T02:35:25.986559+00:00,0.190000,18.032900,
2025-10-14T02:35:25.991559+00:00,0.195000,15.515020,
2025-10-14T02:35:25.996559+00:00,0.200000,12.792700,
2025-10-14T02:35:26.001559+00:00,0.205000,11.875000,
2025-10-14T02:35:26.006559+00:00,0.210000,11.819900,
2025-10-14T02:35:26.011559+00:00,0.215000,11.202400,
2025-10-14T02:35:26.016559+00:00,0.220000,10.082920,
2025-10-14T02:35:26.021559+00:00,0.225000,9.370040,
2025-10-14T02:35:26.026559+00:00,0.230000,9.333180,
2025-10-14T02:35:26.031559+00:00,0.235000,9.204740,
2025-10-14T02:35:26.036559+00:00,0.240000,8.770780,
2025-10-14T02:35:26.041559+00:00,0.245000,8.513900,
2025-10-14T02:35:26.046559+00:00,0.250000,8.387740,
2025-10-14T02:35:26.051559+00:00,0.255000,8.122120,
2025-10-14T02:35:26.056559+00:00,0.260000,7.832560,
2025-10-14T02:35:26.061559+00:00,0.265000,7.680940,
2025-10-14T02:35:26.066559+00:00,0.270000,7.560100,
2025-10-14T02:35:26.071559+00:00,0.275000,7.384920,
2025-10-14T02:35:26.076559+00:00,0.280000,7.293720,
2025-10-14T02:35:26.081559+00:00,0.285000,7.422540,
2025-10-14T02:35:26.086559+00:00,0.290000,7.669540,
2025-10-14T02:35:26.091559+00:00,0.295000,7.703740,
2025-10-14T02:35:26.096559+00:00,0.300000,7.697280,
2025-10-14T02:35:26.101559+00:00,0.305000,8.364180,
2025-10-14T02:35:26.106559+00:00,0.310000,9.186880,
2025-10-14T02:35:26.111559+00:00,0.315000,8.545820,
2025-10-14T02:35:26.116559+00:00,0.320000,6.301920,
2025-10-14T02:35:26.121559+00:00,0.325000,3.874860,
2025-10-14T02:35:26.126559+00:00,0.330000,1.960040,
2025-10-14T02:35:26.131559+00:00,0.335000,0.282720,
2025-10-14T02:35:26.136559+00:00,0.340000,-1.232340,
2025-10-14T02:35:26.141559+00:00,0.345000,-2.544480,
2025-10-14T02:35:26.146559+00:00,0.350000,-3.448880,
2025-10-14T02:35:26.151559+00:00,0.355000,-3.628620,
2025-10-14T02:35:26.156559+00:00,0.360000,-3.545400,
2025-10-14T02:35:26.161559+00:00,0.365000,-3.780620,
2025-10-14T02:35:26.166559+00:00,0.370000,-4.164420,
2025-10-14T02:35:26.171559+00:00,0.375000,-4.487040,
2025-10-14T02:35:26.176559+00:00,0.380000,-4.738600,
2025-10-14T02:35:26.181559+00:00,0.385000,-4.788380,
2025-10-14T02:35:26.186559+00:00,0.390000,-4.746960,
2025-10-14T02:35:26.191559+00:00,0.395000,-4.915300,
2025-10-14T02:35:26.196559+00:00,0.400000,-5.050960,
2025-10-14T02:35:26.201559+00:00,0.405000,-4.899340,
2025-10-14T02:35:26.206559+00:00,0.410000,-4.819920,
2025-10-14T02:35:26.211559+00:00,0.415000,-4.917960,
2025-10-14T02:35:26.216559+00:00,0.420000,-4.857540,
2025-10-14T02:35:26.221559+00:00,0.425000,-4.755320,
2025-10-14T02:35:26.226559+00:00,0.430000,-4.839680,
2025-10-14T02:35:26.231559+00:00,0.435000,-4.832460,
2025-10-14T02:35:26.236559+00:00,0.440000,-4.652720,
2025-10-14T02:35:26.241559+00:00,0.445000,-4.627640,
2025-10-14T02:35:26.246559+00:00,0.450000,-4.679320,
2025-10-14T02:35:26.251559+00:00,0.455000,-4.536820,
2025-10-14T02:35:26.256559+00:00,0.460000,-4.417880,
2025-10-14T02:35:26.261559+00:00,0.465000,-4.458540,
2025-10-14T02:35:26.266559+00:00,0.470000,-4.381780,
2025-10-14T02:35:26.271559+00:00,0.475000,-4.233200,
2025-10-14T02:35:26.276559+00:00,0.480000,-4.244600,
2025-10-14T02:35:26.281559+00:00,0.485000,-4.211160,
2025-10-14T02:35:26.286559+00:00,0.490000,-4.054600,
2025-10-14T02:35:26.291559+00:00,0.495000,-4.066000,
2025-10-14T02:35:26.296559+00:00,0.500000,-4.153400,
2025-10-14T02:35:26.301559+00:00,0.505000,-4.008620,
