timestamp_utc,t_rel_sec,ecg_mV,event
2025-10-15T05:16:24.188989+00:00,0.000000,0.000000,
2025-10-15T05:16:24.193989+00:00,0.005000,-0.000380,
2025-10-15T05:16:24.198989+00:00,0.010000,-0.000380,
2025-10-15T05:16:24.203989+00:00,0.015000,-0.001140,
2025-10-15T05:16:24.208989+00:00,0.020000,-0.009880,
2025-10-15T05:16:24.213989+00:00,0.025000,0.011020,
2025-10-15T05:16:24.218989+00:00,0.030000,0.029640,
2025-10-15T05:16:24.223989+00:00,0.035000,-0.131100,
2025-10-15T05:16:24.228989+00:00,0.040000,-0.057760,
2025-10-15T05:16:24.233989+00:00,0.045000,0.528580,
2025-10-15T05:16:24.238989+00:00,0.050000,0.276640,
2025-10-15T05:16:24.243989+00:00,0.055000,-1.176100,
2025-10-15T05:16:24.248989+00:00,0.060000,-0.891100,
2025-10-15T05:16:24.253989+00:00,0.065000,3.850540,
2025-10-15T05:16:24.258989+00:00,0.070000,11.083840,
2025-10-15T05:16:24.263989+00:00,0.075000,15.539720,
2025-10-15T05:16:24.268989+00:00,0.080000,14.682440,
2025-10-15T05:16:24.273989+00:00,0.085000,11.291320,
2025-10-15T05:16:24.278989+00:00,0.090000,9.360160,
2025-10-15T05:16:24.283989+00:00,0.095000,9.359400,
2025-10-15T05:16:24.288989+00:00,0.100000,9.382960,
2025-10-15T05:16:24.293989+00:00,0.105000,8.994600,
2025-10-15T05:16:24.298989+00:00,0.110000,8.718720,
2025-10-15T05:16:24.303989+00:00,0.115000,8.492620,
2025-10-15T05:16:24.308989+00:00,0.120000,8.243340,
2025-10-15T05:16:24.313989+00:00,0.125000,8.034720,
2025-10-15T05:16:24.318989+00:00,0.130000,7.853460,
2025-10-15T05:16:24.323989+00:00,0.135000,7.672200,
2025-10-15T05:16:24.328989+00:00,0.140000,7.486760,
2025-10-15T05:16:24.333989+00:00,0.145000,7.316140,
2025-10-15T05:16:24.338989+00:00,0.150000,7.165280,
2025-10-15T05:16:24.343989+00:00,0.155000,7.024680,
2025-10-15T05:16:24.348989+00:00,0.160000,6.890160,
2025-10-15T05:16:24.353989+00:00,0.165000,6.761720,
2025-10-15T05:16:24.358989+00:00,0.170000,6.638220,
2025-10-15T05:16:24.363989+00:00,0.175000,6.515100,
2025-10-15T05:16:24.368989+00:00,0.180000,6.395400,
2025-10-15T05:16:24.373989+00:00,0.185000,6.284820,
2025-10-15T05:16:24.378989+00:00,0.190000,6.176520,
2025-10-15T05:16:24.383989+00:00,0.195000,6.063280,
2025-10-15T05:16:24.388989+00:00,0.200000,5.948900,
2025-10-15T05:16:24.393989+00:00,0.205000,5.843640,
2025-10-15T05:16:24.398989+00:00,0.210000,5.749780,
2025-10-15T05:16:24.403989+00:00,0.215000,5.652120,
2025-10-15T05:16:24.408989+00:00,0.220000,5.550280,
2025-10-15T05:16:24.413989+00:00,0.225000,5.455280,
2025-10-15T05:16:24.418989+00:00,0.230000,5.369400,
2025-10-15T05:16:24.423989+00:00,0.235000,5.285420,
2025-10-15T05:16:24.428989+00:00,0.240000,5.205620,
2025-10-15T05:16:24.433989+00:00,0.245000,5.123540,
2025-10-15T05:16:24.438989+00:00,0.250000,5.028920,
2025-10-15T05:16:24.443989+00:00,0.255000,4.922900,
2025-10-15T05:16:24.448989+00:00,0.260000,4.823720,
2025-10-15T05:16:24.453989+00:00,0.265000,4.748480,
2025-10-15T05:16:24.458989+00:00,0.270000,4.691100,
2025-10-15T05:16:24.463989+00:00,0.275000,4.637140,
2025-10-15T05:16:24.468989+00:00,0.280000,4.566080,
2025-10-15T05:16:24.473989+00:00,0.285000,4.478680,
2025-10-15T05:16:24.478989+00:00,0.290000,4.392800,
2025-10-15T05:16:24.483989+00:00,0.295000,4.317940,
2025-10-15T05:16:24.488989+00:00,0.300000,4.250300,
2025-10-15T05:16:24.493989+00:00,0.305000,4.182280,
2025-10-15T05:16:24.498989+00:00,0.310000,4.112740,
2025-10-15T05:16:24.503989+00:00,0.315000,4.045100,
2025-10-15T05:16:24.508989+00:00,0.320000,3.981640,
2025-10-15T05:16:24.513989+00:00,0.325000,3.924640,
2025-10-15T05:16:24.518989+00:00,0.330000,3.869920,
2025-10-15T05:16:24.523989+00:00,0.335000,3.816340,
2025-10-15T05:16:24.528989+00:00,0.340000,3.760860,
2025-10-15T05:16:24.533989+00:00,0.345000,3.698160,
2025-10-15T05:16:24.538989+00:00,0.350000,3.627860,
2025-10-15T05:16:24.543989+00:00,0.355000,3.554140,
2025-10-15T05:16:24.548989+00:00,0.360000,3.489160,
2025-10-15T05:16:24.553989+00:00,0.365000,3.433300,
2025-10-15T05:16:24.558989+00:00,0.370000,3.382000,
2025-10-15T05:16:24.563989+00:00,0.375000,3.326520,
2025-10-15T05:16:24.568989+00:00,0.380000,3.266100,
2025-10-15T05:16:24.573989+00:00,0.385000,3.214420,
2025-10-15T05:16:24.578989+00:00,0.390000,3.171100,
2025-10-15T05:16:24.583989+00:00,0.395000,3.128920,
2025-10-15T05:16:24.588989+00:00,0.400000,3.076100,
2025-10-15T05:16:24.593989+00:00,0.405000,3.016820,
2025-10-15T05:16:24.598989+00:00,0.410000,2.963620,
2025-10-15T05:16:24.603989+00:00,0.415000,2.918780,
2025-10-15T05:16:24.608989+00:00,0.420000,2.878880,
2025-10-15T05:16:24.613989+00:00,0.425000,2.838220,
2025-10-15T05:16:24.618989+00:00,0.430000,2.790720,
2025-10-15T05:16:24.623989+00:00,0.435000,2.734480,
2025-10-15T05:16:24.628989+00:00,0.440000,2.678240,
2025-10-15T05:16:24.633989+00:00,0.445000,2.640240,
2025-10-15T05:16:24.638989+00:00,0.450000,2.615920,
2025-10-15T05:16:24.643989+00:00,0.455000,2.588940,
2025-10-15T05:16:24.648989+00:00,0.460000,2.541060,
2025-10-15T05:16:24.653989+00:00,0.465000,2.480260,
2025-10-15T05:16:24.658989+00:00,0.470000,2.428580,
2025-10-15T05:16:24.663989+00:00,0.475000,2.394760,
2025-10-15T05:16:24.668989+00:00,0.480000,2.362080,
2025-10-15T05:16:24.673989+00:00,0.485000,2.324460,
2025-10-15T05:16:24.678989+00:00,0.490000,2.288360,
2025-10-15T05:16:24.683989+00:00,0.495000,2.257960,
2025-10-15T05:16:24.688989+00:00,0.500000,2.219960,
2025-10-15T05:16:24.693989+00:00,0.505000,2.172080,
2025-10-15T05:16:24.698989+00:00,0.510000,2.124580,
2025-10-15T05:16:24.703989+00:00,0.515000,2.094560,
2025-10-15T05:16:24.708989+00:00,0.520000,2.072900,
2025-10-15T05:16:24.713989+00:00,0.525000,2.048580,
2025-10-15T05:16:24.718989+00:00,0.530000,2.016280,
2025-10-15T05:16:24.723989+00:00,0.535000,1.983980,
2025-10-15T05:16:24.728989+00:00,0.540000,1.952440,
2025-10-15T05:16:24.733989+00:00,0.545000,1.920520,
2025-10-15T05:16:24.738989+00:00,0.550000,1.885560,
2025-10-15T05:16:24.743989+00:00,0.555000,1.848700,
2025-10-15T05:16:24.748989+00:00,0.560000,1.810320,
2025-10-15T05:16:24.753989+00:00,0.565000,1.777640,
2025-10-15T05:16:24.758989+00:00,0.570000,1.752180,
2025-10-15T05:16:24.763989+00:00,0.575000,1.728240,
2025-10-15T05:16:24.768989+00:00,0.580000,1.699740,
2025-10-15T05:16:24.773989+00:00,0.585000,1.669340,
2025-10-15T05:16:24.778989+00:00,0.590000,1.642740,
2025-10-15T05:16:24.783989+00:00,0.595000,1.622980,
2025-10-15T05:16:24.788989+00:00,0.600000,1.600940,
2025-10-15T05:16:24.793989+00:00,0.605000,1.575480,
2025-10-15T05:16:24.798989+00:00,0.610000,1.545840,
2025-10-15T05:16:24.803989+00:00,0.615000,1.511640,
2025-10-15T05:16:24.808989+00:00,0.620000,1.482380,
2025-10-15T05:16:24.813989+00:00,0.625000,1.456540,
2025-10-15T05:16:24.818989+00:00,0.630000,1.431460,
2025-10-15T05:16:24.823989+00:00,0.635000,1.408660,
2025-10-15T05:16:24.828989+00:00,0.640000,1.392320,
