timestamp_utc,t_rel_sec,ecg_mV,event
2025-10-16T06:29:49.363103+00:00,0.000000,0.000000,
2025-10-16T06:29:49.368103+00:00,0.005000,0.000000,
2025-10-16T06:29:49.373103+00:00,0.010000,-0.001140,
2025-10-16T06:29:49.378103+00:00,0.015000,-0.001900,
2025-10-16T06:29:49.383103+00:00,0.020000,0.017860,
2025-10-16T06:29:49.388103+00:00,0.025000,-0.028120,
2025-10-16T06:29:49.393103+00:00,0.030000,-0.096900,
2025-10-16T06:29:49.398103+00:00,0.035000,0.285760,
2025-10-16T06:29:49.403103+00:00,0.040000,0.224960,
2025-10-16T06:29:49.408103+00:00,0.045000,-1.283640,
2025-10-16T06:29:49.413103+00:00,0.050000,-1.075400,
2025-10-16T06:29:49.418103+00:00,0.055000,2.600340,
2025-10-16T06:29:49.423103+00:00,0.060000,2.815420,
2025-10-16T06:29:49.428103+00:00,0.065000,-8.696300,
2025-10-16T06:29:49.433103+00:00,0.070000,-29.538540,
2025-10-16T06:29:49.438103+00:00,0.075000,-47.311520,
2025-10-16T06:29:49.443103+00:00,0.080000,-48.146380,
2025-10-16T06:29:49.448103+00:00,0.085000,-47.395880,
2025-10-16T06:29:49.453103+00:00,0.090000,-41.685240,
2025-10-16T06:29:49.458103+00:00,0.095000,-38.098800,
2025-10-16T06:29:49.463103+00:00,0.100000,-35.796000,
2025-10-16T06:29:49.468103+00:00,0.105000,-34.530220,
2025-10-16T06:29:49.473103+00:00,0.110000,-34.494880,
2025-10-16T06:29:49.478103+00:00,0.115000,-34.226980,
2025-10-16T06:29:49.483103+00:00,0.120000,-33.431640,
2025-10-16T06:29:49.488103+00:00,0.125000,-32.836940,
2025-10-16T06:29:49.493103+00:00,0.130000,-32.399180,
2025-10-16T06:29:49.498103+00:00,0.135000,-31.897960,
2025-10-16T06:29:49.503103+00:00,0.140000,-31.391420,
2025-10-16T06:29:49.508103+00:00,0.145000,-30.907680,
2025-10-16T06:29:49.513103+00:00,0.150000,-30.428120,
2025-10-16T06:29:49.518103+00:00,0.155000,-29.954640,
2025-10-16T06:29:49.523103+00:00,0.160000,-29.489140,
2025-10-16T06:29:49.528103+00:00,0.165000,-29.031620,
2025-10-16T06:29:49.533103+00:00,0.170000,-28.581320,
2025-10-16T06:29:49.538103+00:00,0.175000,-28.137860,
2025-10-16T06:29:49.543103+00:00,0.180000,-27.700480,
2025-10-16T06:29:49.548103+00:00,0.185000,-27.271080,
2025-10-16T06:29:49.553103+00:00,0.190000,-26.846620,
2025-10-16T06:29:49.558103+00:00,0.195000,-26.429380,
2025-10-16T06:29:49.563103+00:00,0.200000,-26.016700,
2025-10-16T06:29:49.568103+00:00,0.205000,-25.612380,
2025-10-16T06:29:49.573103+00:00,0.210000,-25.215280,
2025-10-16T06:29:49.578103+00:00,0.215000,-24.823880,
2025-10-16T06:29:49.583103+00:00,0.220000,-24.437800,
2025-10-16T06:29:49.588103+00:00,0.225000,-24.057800,
2025-10-16T06:29:49.593103+00:00,0.230000,-23.683120,
2025-10-16T06:29:49.598103+00:00,0.235000,-23.315660,
2025-10-16T06:29:49.603103+00:00,0.240000,-22.954660,
2025-10-16T06:29:49.608103+00:00,0.245000,-22.596700,
2025-10-16T06:29:49.613103+00:00,0.250000,-22.242920,
2025-10-16T06:29:49.618103+00:00,0.255000,-21.894460,
2025-10-16T06:29:49.623103+00:00,0.260000,-21.552840,
2025-10-16T06:29:49.628103+00:00,0.265000,-21.216920,
2025-10-16T06:29:49.633103+00:00,0.270000,-20.885180,
2025-10-16T06:29:49.638103+00:00,0.275000,-20.559900,
2025-10-16T06:29:49.643103+00:00,0.280000,-20.240700,
2025-10-16T06:29:49.648103+00:00,0.285000,-19.926820,
2025-10-16T06:29:49.653103+00:00,0.290000,-19.617500,
2025-10-16T06:29:49.658103+00:00,0.295000,-19.312360,
2025-10-16T06:29:49.663103+00:00,0.300000,-19.011020,
2025-10-16T06:29:49.668103+00:00,0.305000,-18.715760,
2025-10-16T06:29:49.673103+00:00,0.310000,-18.425820,
2025-10-16T06:29:49.678103+00:00,0.315000,-18.139300,
2025-10-16T06:29:49.683103+00:00,0.320000,-17.855820,
2025-10-16T06:29:49.688103+00:00,0.325000,-17.578040,
2025-10-16T06:29:49.693103+00:00,0.330000,-17.304060,
2025-10-16T06:29:49.698103+00:00,0.335000,-17.035400,
2025-10-16T06:29:49.703103+00:00,0.340000,-16.770540,
2025-10-16T06:29:49.708103+00:00,0.345000,-16.509860,
2025-10-16T06:29:49.713103+00:00,0.350000,-16.254120,
2025-10-16T06:29:49.718103+00:00,0.355000,-16.001800,
2025-10-16T06:29:49.723103+00:00,0.360000,-15.752140,
2025-10-16T06:29:49.728103+00:00,0.365000,-15.506280,
2025-10-16T06:29:49.733103+00:00,0.370000,-15.264980,
2025-10-16T06:29:49.738103+00:00,0.375000,-15.027100,
2025-10-16T06:29:49.743103+00:00,0.380000,-14.793020,
2025-10-16T06:29:49.748103+00:00,0.385000,-14.561980,
2025-10-16T06:29:49.753103+00:00,0.390000,-14.335880,
2025-10-16T06:29:49.758103+00:00,0.395000,-14.112060,
2025-10-16T06:29:49.763103+00:00,0.400000,-13.892040,
2025-10-16T06:29:49.768103+00:00,0.405000,-13.675060,
2025-10-16T06:29:49.773103+00:00,0.410000,-13.461500,
2025-10-16T06:29:49.778103+00:00,0.415000,-13.252120,
2025-10-16T06:29:49.783103+00:00,0.420000,-13.046160,
2025-10-16T06:29:49.788103+00:00,0.425000,-12.841720,
2025-10-16T06:29:49.793103+00:00,0.430000,-12.640700,
2025-10-16T06:29:49.798103+00:00,0.435000,-12.443860,
2025-10-16T06:29:49.803103+00:00,0.440000,-12.248160,
2025-10-16T06:29:49.808103+00:00,0.445000,-12.056640,
2025-10-16T06:29:49.813103+00:00,0.450000,-11.867780,
2025-10-16T06:29:49.818103+00:00,0.455000,-11.681200,
2025-10-16T06:29:49.823103+00:00,0.460000,-11.496900,
2025-10-16T06:29:49.828103+00:00,0.465000,-11.314500,
2025-10-16T06:29:49.833103+00:00,0.470000,-11.135140,
2025-10-16T06:29:49.838103+00:00,0.475000,-10.956160,
2025-10-16T06:29:49.843103+00:00,0.480000,-10.780220,
2025-10-16T06:29:49.848103+00:00,0.485000,-10.605420,
2025-10-16T06:29:49.853103+00:00,0.490000,-10.432520,
2025-10-16T06:29:49.858103+00:00,0.495000,-10.260760,
2025-10-16T06:29:49.863103+00:00,0.500000,-10.090140,
2025-10-16T06:29:49.868103+00:00,0.505000,-9.925220,
2025-10-16T06:29:49.873103+00:00,0.510000,-9.765620,
2025-10-16T06:29:49.878103+00:00,0.515000,-9.611340,
2025-10-16T06:29:49.883103+00:00,0.520000,-9.455160,
2025-10-16T06:29:49.888103+00:00,0.525000,-9.297460,
2025-10-16T06:29:49.893103+00:00,0.530000,-9.140140,
2025-10-16T06:29:49.898103+00:00,0.535000,-8.990420,
2025-10-16T06:29:49.903103+00:00,0.540000,-8.844120,
2025-10-16T06:29:49.908103+00:00,0.545000,-8.700860,
2025-10-16T06:29:49.913103+00:00,0.550000,-8.559120,
2025-10-16T06:29:49.918103+00:00,0.555000,-8.421180,
2025-10-16T06:29:49.923103+00:00,0.560000,-8.286280,
2025-10-16T06:29:49.928103+00:00,0.565000,-8.157080,
2025-10-16T06:29:49.933103+00:00,0.570000,-8.030160,
2025-10-16T06:29:49.938103+00:00,0.575000,-7.905520,
2025-10-16T06:29:49.943103+00:00,0.580000,-7.780880,
2025-10-16T06:29:49.948103+00:00,0.585000,-7.658900,
2025-10-16T06:29:49.953103+00:00,0.590000,-7.539960,
2025-10-16T06:29:49.958103+00:00,0.595000,-7.422540,
2025-10-16T06:29:49.963103+00:00,0.600000,-7.307400,
2025-10-16T06:29:49.968103+00:00,0.605000,-7.192640,
2025-10-16T06:29:49.973103+00:00,0.610000,-7.079400,
2025-10-16T06:29:49.978103+00:00,0.615000,-6.968440,
2025-10-16T06:29:49.983103+00:00,0.620000,-6.861660,
2025-10-16T06:29:49.988103+00:00,0.625000,-6.756020,
2025-10-16T06:29:49.993103+00:00,0.630000,-6.651900,
2025-10-16T06:29:49.998103+00:00,0.635000,-6.549300,
2025-10-16T06:29:50.003103+00:00,0.640000,-6.445940,
2025-10-16T06:29:50.008103+00:00,0.645000,-6.344860,
2025-10-16T06:29:50.013103+00:00,0.650000,-6.247200,
2025-10-16T06:29:50.018103+00:00,0.655000,-6.150680,
2025-10-16T06:29:50.023103+00:00,0.660000,-6.053780,
2025-10-16T06:29:50.028103+00:00,0.665000,-5.956500,
2025-10-16T06:29:50.033103+00:00,0.670000,-5.862260,
2025-10-16T06:29:50.038103+00:00,0.675000,-5.771060,
2025-10-16T06:29:50.043103+00:00,0.680000,-5.681000,
2025-10-16T06:29:50.048103+00:00,0.685000,-5.590180,
2025-10-16T06:29:50.053103+00:00,0.690000,-5.500120,
2025-10-16T06:29:50.058103+00:00,0.695000,-5.413100,
2025-10-16T06:29:50.063103+00:00,0.700000,-5.322660,
2025-10-16T06:29:50.068103+00:00,0.705000,-5.225760,
2025-10-16T06:29:50.073103+00:00,0.710000,-5.175600,
2025-10-16T06:29:50.078103+00:00,0.715000,-5.109100,
2025-10-16T06:29:50.083103+00:00,0.720000,-4.837780,
2025-10-16T06:29:50.088103+00:00,0.725000,-4.604460,
2025-10-16T06:29:50.093103+00:00,0.730000,-4.873120,
