timestamp_utc,t_rel_sec,ecg_mV,event
2025-09-25T05:45:28.290609+00:00,0.000000,0.000000,
2025-09-25T05:45:28.295609+00:00,0.005000,0.000000,
2025-09-25T05:45:28.300609+00:00,0.010000,-0.001140,
2025-09-25T05:45:28.305609+00:00,0.015000,-0.001900,
2025-09-25T05:45:28.310609+00:00,0.020000,0.017860,
2025-09-25T05:45:28.315609+00:00,0.025000,-0.028120,
2025-09-25T05:45:28.320609+00:00,0.030000,-0.096900,
2025-09-25T05:45:28.325609+00:00,0.035000,0.285760,
2025-09-25T05:45:28.330609+00:00,0.040000,0.224960,
2025-09-25T05:45:28.335609+00:00,0.045000,-1.284020,
2025-09-25T05:45:28.340609+00:00,0.050000,-1.076160,
2025-09-25T05:45:28.345609+00:00,0.055000,2.603380,
2025-09-25T05:45:28.350609+00:00,0.060000,2.815800,
2025-09-25T05:45:28.355609+00:00,0.065000,-8.706940,
2025-09-25T05:45:28.360609+00:00,0.070000,-29.540440,
2025-09-25T05:45:28.365609+00:00,0.075000,-47.284160,
2025-09-25T05:45:28.370609+00:00,0.080000,-48.146380,
2025-09-25T05:45:28.375609+00:00,0.085000,-47.395880,
2025-09-25T05:45:28.380609+00:00,0.090000,-41.847120,
2025-09-25T05:45:28.385609+00:00,0.095000,-38.246620,
2025-09-25T05:45:28.390609+00:00,0.100000,-35.849960,
2025-09-25T05:45:28.395609+00:00,0.105000,-34.508180,
2025-09-25T05:45:28.400609+00:00,0.110000,-34.472840,
2025-09-25T05:45:28.405609+00:00,0.115000,-34.231920,
2025-09-25T05:45:28.410609+00:00,0.120000,-33.435060,
2025-09-25T05:45:28.415609+00:00,0.125000,-32.827820,
2025-09-25T05:45:28.420609+00:00,0.130000,-32.390820,
2025-09-25T05:45:28.425609+00:00,0.135000,-31.894540,
2025-09-25T05:45:28.430609+00:00,0.140000,-31.388380,
2025-09-25T05:45:28.435609+00:00,0.145000,-30.901220,
2025-09-25T05:45:28.440609+00:00,0.150000,-30.421280,
2025-09-25T05:45:28.445609+00:00,0.155000,-29.947040,
2025-09-25T05:45:28.450609+00:00,0.160000,-29.483820,
2025-09-25T05:45:28.455609+00:00,0.165000,-29.025920,
2025-09-25T05:45:28.460609+00:00,0.170000,-28.575240,
2025-09-25T05:45:28.465609+00:00,0.175000,-28.130260,
2025-09-25T05:45:28.470609+00:00,0.180000,-27.691360,
2025-09-25T05:45:28.475609+00:00,0.185000,-27.260440,
2025-09-25T05:45:28.480609+00:00,0.190000,-26.837120,
2025-09-25T05:45:28.485609+00:00,0.195000,-26.420640,
2025-09-25T05:45:28.490609+00:00,0.200000,-26.009480,
2025-09-25T05:45:28.495609+00:00,0.205000,-25.605540,
2025-09-25T05:45:28.500609+00:00,0.210000,-25.208820,
2025-09-25T05:45:28.505609+00:00,0.215000,-24.816280,
2025-09-25T05:45:28.510609+00:00,0.220000,-24.427540,
2025-09-25T05:45:28.515609+00:00,0.225000,-24.043740,
2025-09-25T05:45:28.520609+00:00,0.230000,-23.665640,
2025-09-25T05:45:28.525609+00:00,0.235000,-23.298180,
2025-09-25T05:45:28.530609+00:00,0.240000,-22.937560,
2025-09-25T05:45:28.535609+00:00,0.245000,-22.583020,
2025-09-25T05:45:28.540609+00:00,0.250000,-22.231140,
2025-09-25T05:45:28.545609+00:00,0.255000,-21.885340,
2025-09-25T05:45:28.550609+00:00,0.260000,-21.545240,
2025-09-25T05:45:28.555609+00:00,0.265000,-21.210080,
2025-09-25T05:45:28.560609+00:00,0.270000,-20.879480,
2025-09-25T05:45:28.565609+00:00,0.275000,-20.554580,
2025-09-25T05:45:28.570609+00:00,0.280000,-20.235380,
2025-09-25T05:45:28.575609+00:00,0.285000,-19.921500,
2025-09-25T05:45:28.580609+00:00,0.290000,-19.611420,
2025-09-25T05:45:28.585609+00:00,0.295000,-19.305520,
2025-09-25T05:45:28.590609+00:00,0.300000,-19.005320,
2025-09-25T05:45:28.595609+00:00,0.305000,-18.711960,
2025-09-25T05:45:28.600609+00:00,0.310000,-18.422400,
2025-09-25T05:45:28.605609+00:00,0.315000,-18.134360,
2025-09-25T05:45:28.610609+00:00,0.320000,-17.851640,
2025-09-25T05:45:28.615609+00:00,0.325000,-17.573100,
2025-09-25T05:45:28.620609+00:00,0.330000,-17.300260,
2025-09-25T05:45:28.625609+00:00,0.335000,-17.032360,
2025-09-25T05:45:28.630609+00:00,0.340000,-16.767120,
2025-09-25T05:45:28.635609+00:00,0.345000,-16.506440,
2025-09-25T05:45:28.640609+00:00,0.350000,-16.249940,
2025-09-25T05:45:28.645609+00:00,0.355000,-15.997240,
2025-09-25T05:45:28.650609+00:00,0.360000,-15.747960,
2025-09-25T05:45:28.655609+00:00,0.365000,-15.501340,
